DATE,TMAX,TMIN,PRCP
2018-10-21,201,71,0
2018-10-22,156,60,0
2018-10-23,199,74,149
2018-10-24,139,25,0
2018-10-25,153,33,0
2018-10-26,183,69,0
2018-10-27,160,76,0
2018-10-28,168,38,0
2018-10-29,166,48,0
2018-10-30,160,38,0
2018-10-31,138,36,0
2018-11-01,143,45,1332
2018-11-02,157,50,0
2018-11-03,162,29,0
2018-11-04,118,49,0
2018-11-05,160,87,648
2018-11-06,85,97,40
2018-11-07,165,42,0
2018-11-08,119,36,0
2018-11-09,141,8,0
2018-11-10,173,53,0
2018-11-11,127,51,0
2018-11-12,139,59,730
2018-11-13,126,60,0
2018-11-14,157,53,0
2018-11-15,159,29,0
2018-11-16,86,40,0
2018-11-17,119,27,0
2018-11-18,98,24,386
2018-11-19,144,19,0
2018-11-20,152,51,188
2018-11-21,161,49,0
2018-11-22,106,25,0
2018-11-23,179,13,64
2018-11-24,134,62,0
2018-11-25,136,26,282
2018-11-26,108,-21,1008
2018-11-27,183,14,0
2018-11-28,109,50,0
2018-11-29,174,63,0
2018-11-30,105,19,0
2018-12-01,173,43,0
2018-12-02,109,40,0
2018-12-03,143,19,0
2018-12-04,143,42,0
2018-12-05,183,9,1130
2018-12-06,112,21,0
2018-12-07,112,46,0
2018-12-08,80,6,176
2018-12-09,114,53,0
2018-12-10,89,12,0
2018-12-11,121,47,77
2018-12-12,147,1,0
2018-12-13,138,54,0
2018-12-14,122,24,63
2018-12-15,126,51,0
2018-12-16,117,74,0
2018-12-17,131,-15,0
2018-12-18,141,41,0
2018-12-19,130,25,0
2018-12-20,160,24,0
2018-12-21,177,32,114
2018-12-22,160,21,0
2018-12-23,83,25,58
2018-12-24,117,-7,0
2018-12-25,112,37,0
2018-12-26,171,29,218
2018-12-27,170,47,0
2018-12-28,117,52,498
2018-12-29,88,28,0
2018-12-30,109,73,0
2018-12-31,172,17,0
2019-01-01,152,7,0
2019-01-02,166,38,74
2019-01-03,89,66,0
2019-01-04,131,44,0
2019-01-05,131,17,1043
2019-01-06,180,21,0
2019-01-07,143,34,0
2019-01-08,138,46,0
2019-01-09,132,54,0
2019-01-10,116,17,0
2019-01-11,144,50,173
2019-01-12,91,39,0
2019-01-13,118,54,60
2019-01-14,167,14,1743
2019-01-15,120,63,312
2019-01-16,132,46,0
2019-01-17,126,5,0
2019-01-18,148,17,0
2019-01-19,141,56,0
2019-01-20,174,18,739
2019-01-21,139,58,0
2019-01-22,118,48,0
2019-01-23,137,74,0
2019-01-24,151,27,0
2019-01-25,130,38,491
2019-01-26,177,35,0
2019-01-27,141,42,0
2019-01-28,149,37,0
2019-01-29,182,28,0
2019-01-30,130,27,0
2019-01-31,152,59,0
2019-02-01,160,37,0
2019-02-02,168,40,661
2019-02-03,156,48,1410
2019-02-04,171,63,0
2019-02-05,164,66,740
2019-02-06,153,69,766
2019-02-07,146,45,0
2019-02-08,153,63,640
2019-02-09,158,35,887
2019-02-10,145,49,0
2019-02-11,162,45,0
2019-02-12,150,75,0
2019-02-13,179,62,153
2019-02-14,145,42,49
2019-02-15,193,56,0
2019-02-16,188,49,9
2019-02-17,138,64,0
2019-02-18,153,62,1848
2019-02-19,151,74,0
2019-02-20,133,55,0
2019-02-21,193,17,93
2019-02-22,188,51,76
2019-02-23,149,55,0
2019-02-24,154,65,0
2019-02-25,172,89,0
2019-02-26,186,87,0
2019-02-27,172,75,0
2019-02-28,177,40,0
2019-03-01,162,103,0
2019-03-02,170,54,0
2019-03-03,189,78,601
2019-03-04,150,103,689
2019-03-05,194,100,0
2019-03-06,208,87,813
2019-03-07,142,86,0
2019-03-08,168,94,0
2019-03-09,170,129,0
2019-03-10,153,83,0
2019-03-11,180,79,0
2019-03-12,199,116,0
2019-03-13,172,89,0
2019-03-14,244,74,0
2019-03-15,201,84,0
2019-03-16,196,92,0
2019-03-17,201,101,0
2019-03-18,190,108,0
2019-03-19,176,93,316
2019-03-20,212,114,0
2019-03-21,205,128,0
2019-03-22,194,138,0
2019-03-23,184,94,0
2019-03-24,188,112,0
2019-03-25,199,98,656
2019-03-26,202,121,797
2019-03-27,171,89,0
2019-03-28,213,82,823
2019-03-29,235,88,0
2019-03-30,232,141,0
2019-03-31,250,132,90
2019-04-01,229,101,0
2019-04-02,243,122,0
2019-04-03,204,100,0
2019-04-04,240,134,0
2019-04-05,197,133,0
2019-04-06,189,116,0
2019-04-07,254,78,0
2019-04-08,241,94,0
2019-04-09,196,114,0
2019-04-10,211,100,0
2019-04-11,221,128,0
2019-04-12,189,132,0
2019-04-13,234,152,0
2019-04-14,251,121,0
2019-04-15,229,126,0
2019-04-16,228,130,0
2019-04-17,251,142,0
2019-04-18,263,120,161
2019-04-19,226,134,0
2019-04-20,234,163,0
2019-04-21,258,100,0
2019-04-22,272,136,0
2019-04-23,187,144,0
2019-04-24,241,133,1123
2019-04-25,263,166,0
2019-04-26,258,156,0
2019-04-27,275,151,0
2019-04-28,268,157,0
2019-04-29,255,169,908
2019-04-30,257,130,0
2019-05-01,273,131,0
2019-05-02,187,141,0
2019-05-03,267,122,0
2019-05-04,261,127,0
2019-05-05,272,160,0
2019-05-06,259,172,0
2019-05-07,250,113,160
2019-05-08,238,166,0
2019-05-09,242,128,0
2019-05-10,261,159,0
2019-05-11,267,178,0
2019-05-12,259,120,0
2019-05-13,248,161,0
2019-05-14,257,194,0
2019-05-15,270,149,0
2019-05-16,263,162,0
2019-05-17,264,168,0
2019-05-18,261,172,0
2019-05-19,269,174,0
2019-05-20,257,183,0
2019-05-21,240,184,0
2019-05-22,229,134,900
2019-05-23,238,178,0
2019-05-24,256,145,0
2019-05-25,268,150,0
2019-05-26,216,163,0
2019-05-27,300,183,0
2019-05-28,258,165,0
2019-05-29,256,154,0
2019-05-30,245,155,0
2019-05-31,260,163,0
2019-06-01,232,137,274
2019-06-02,248,191,0
2019-06-03,285,158,0
2019-06-04,269,171,0
2019-06-05,236,175,0
2019-06-06,230,190,0
2019-06-07,252,181,0
2019-06-08,248,219,0
2019-06-09,273,126,0
2019-06-10,231,185,0
2019-06-11,264,172,0
2019-06-12,315,150,0
2019-06-13,285,165,0
2019-06-14,270,159,0
2019-06-15,334,156,0
2019-06-16,274,134,0
2019-06-17,270,171,0
2019-06-18,286,159,0
2019-06-19,271,183,0
2019-06-20,271,200,0
2019-06-21,250,186,0
2019-06-22,233,176,0
2019-06-23,302,154,0
2019-06-24,258,137,0
2019-06-25,299,194,0
2019-06-26,277,127,0
2019-06-27,266,149,0
2019-06-28,295,179,0
2019-06-29,254,162,0
2019-06-30,272,150,0
2019-07-01,284,144,0
2019-07-02,300,154,0
2019-07-03,275,181,0
2019-07-04,249,193,0
2019-07-05,262,187,0
2019-07-06,329,178,0
2019-07-07,287,193,0
2019-07-08,257,169,0
2019-07-09,306,190,0
2019-07-10,288,167,0
2019-07-11,245,180,0
2019-07-12,290,160,0
2019-07-13,258,179,0
2019-07-14,228,142,0
2019-07-15,244,180,0
2019-07-16,240,159,0
2019-07-17,293,160,0
2019-07-18,256,152,0
2019-07-19,292,151,0
2019-07-20,277,131,0
2019-07-21,280,165,0
2019-07-22,236,161,0
2019-07-23,252,145,0
2019-07-24,245,194,0
2019-07-25,268,175,196
2019-07-26,235,137,0
2019-07-27,296,164,0
2019-07-28,265,160,0
2019-07-29,237,139,0
2019-07-30,292,149,0
2019-07-31,275,120,0
2019-08-01,225,149,0
2019-08-02,242,160,0
2019-08-03,218,120,0
2019-08-04,260,149,0
2019-08-05,249,128,1501
2019-08-06,247,178,0
2019-08-07,261,129,0
2019-08-08,254,161,0
2019-08-09,197,142,0
2019-08-10,252,126,0
2019-08-11,246,123,0
2019-08-12,247,127,0
2019-08-13,199,115,0
2019-08-14,238,161,267
2019-08-15,254,152,0
2019-08-16,261,137,0
2019-08-17,260,140,0
2019-08-18,228,168,0
2019-08-19,206,121,0
2019-08-20,191,165,208
2019-08-21,219,152,0
2019-08-22,232,119,0
2019-08-23,223,118,956
2019-08-24,265,125,0
2019-08-25,220,141,0
2019-08-26,215,141,0
2019-08-27,225,123,0
2019-08-28,238,143,0
2019-08-29,231,125,0
2019-08-30,197,116,0
2019-08-31,235,118,0
2019-09-01,229,115,0
2019-09-02,253,119,0
2019-09-03,243,149,0
2019-09-04,198,130,0
2019-09-05,188,131,0
2019-09-06,208,123,0
2019-09-07,256,107,0
2019-09-08,189,109,0
2019-09-09,185,113,0
2019-09-10,157,126,0
2019-09-11,203,134,0
2019-09-12,194,112,0
2019-09-13,181,127,0
2019-09-14,177,122,0
2019-09-15,228,127,0
2019-09-16,171,85,0
2019-09-17,194,117,0
2019-09-18,191,103,0
2019-09-19,198,59,0
2019-09-20,152,87,0
2019-09-21,211,114,0
2019-09-22,224,139,0
2019-09-23,187,111,0
2019-09-24,202,116,0
2019-09-25,133,57,0
2019-09-26,221,88,0
2019-09-27,173,80,0
2019-09-28,205,109,0
2019-09-29,195,89,0
2019-09-30,243,39,0
2019-10-01,210,95,629
2019-10-02,216,109,0
2019-10-03,179,83,0
2019-10-04,180,66,0
2019-10-05,200,51,0
2019-10-06,174,57,0
2019-10-07,168,84,152
2019-10-08,197,48,93
2019-10-09,157,86,0
2019-10-10,181,63,514
2019-10-11,223,94,0
2019-10-12,174,89,294
2019-10-13,181,42,0
2019-10-14,136,52,170
2019-10-15,175,89,0
2019-10-16,154,116,502
2019-10-17,141,71,681
2019-10-18,162,56,242
2019-10-19,162,62,180
2019-10-20,148,57,0
2019-10-21,161,-3,0
2019-10-22,152,55,0
2019-10-23,189,94,0
2019-10-24,126,89,0
2019-10-25,175,81,1137
2019-10-26,219,63,0
2019-10-27,151,71,753
2019-10-28,166,29,0
2019-10-29,103,67,0
2019-10-30,181,22,0
2019-10-31,136,52,546
2019-11-01,144,59,0
2019-11-02,181,63,0
2019-11-03,149,11,0
2019-11-04,181,60,148
2019-11-05,147,19,0
2019-11-06,150,80,0
2019-11-07,181,55,0
2019-11-08,161,54,0
2019-11-09,196,63,0
2019-11-10,162,51,0
2019-11-11,121,34,0
2019-11-12,149,27,0
2019-11-13,148,53,110
2019-11-14,126,39,0
2019-11-15,112,31,0
2019-11-16,181,68,0
2019-11-17,156,75,0
2019-11-18,139,40,0
2019-11-19,116,26,354
2019-11-20,78,35,1010
2019-11-21,139,54,0
2019-11-22,128,58,0
2019-11-23,165,30,0
2019-11-24,165,33,34
2019-11-25,117,43,0
2019-11-26,102,46,0
2019-11-27,153,67,0
2019-11-28,142,58,0
2019-11-29,123,33,0
2019-11-30,109,17,85
2019-12-01,138,-1,0
2019-12-02,122,26,0
2019-12-03,169,29,0
2019-12-04,136,17,0
2019-12-05,84,39,0
2019-12-06,146,46,0
2019-12-07,131,10,0
2019-12-08,111,44,0
2019-12-09,77,61,0
2019-12-10,154,-20,0
2019-12-11,170,35,631
2019-12-12,124,49,0
2019-12-13,136,13,0
2019-12-14,136,44,0
2019-12-15,138,23,197
2019-12-16,91,34,0
2019-12-17,138,29,0
2019-12-18,109,-10,0
2019-12-19,124,57,0
2019-12-20,159,47,231
2019-12-21,141,26,693
2019-12-22,111,61,0
2019-12-23,138,39,112
2019-12-24,146,38,0
2019-12-25,132,15,0
2019-12-26,129,34,0
2019-12-27,170,45,0
2019-12-28,112,67,0
2019-12-29,82,45,316
2019-12-30,109,35,0
2019-12-31,126,17,0
2020-01-01,144,33,0
2020-01-02,109,46,376
2020-01-03,158,20,287
2020-01-04,161,37,0
2020-01-05,140,10,0
2020-01-06,106,9,0
2020-01-07,176,28,0
2020-01-08,148,-3,1279
2020-01-09,74,-6,0
2020-01-10,137,14,300
2020-01-11,165,13,0
2020-01-12,168,48,0
2020-01-13,98,31,0
2020-01-14,132,38,0
2020-01-15,184,39,128
2020-01-16,120,44,561
2020-01-17,125,58,0
2020-01-18,143,13,0
2020-01-19,176,12,741
2020-01-20,144,52,461
2020-01-21,165,12,0
2020-01-22,163,36,0
2020-01-23,144,55,0
2020-01-24,125,50,0
2020-01-25,148,62,1146
2020-01-26,100,58,0
2020-01-27,106,56,0
2020-01-28,125,60,0
2020-01-29,153,65,0
2020-01-30,160,54,0
2020-01-31,146,38,0
2020-02-01,170,64,0
2020-02-02,149,32,2105
2020-02-03,157,32,59
2020-02-04,148,52,0
2020-02-05,112,75,0
2020-02-06,198,40,0
2020-02-07,166,40,0
2020-02-08,186,69,0
2020-02-09,95,64,521
2020-02-10,150,66,416
2020-02-11,168,66,0
2020-02-12,159,51,0
2020-02-13,184,37,0
2020-02-14,148,66,1377
2020-02-15,202,54,0
2020-02-16,184,100,89
2020-02-17,142,64,0
2020-02-18,181,56,0
2020-02-19,170,48,0
2020-02-20,216,75,0
2020-02-21,191,73,0
2020-02-22,154,67,1137
2020-02-23,232,102,323
2020-02-24,220,67,0
2020-02-25,194,92,0
2020-02-26,162,94,0
2020-02-27,199,95,0
2020-02-28,145,54,0
2020-02-29,176,37,124
2020-03-01,218,112,43
2020-03-02,200,90,0
2020-03-03,194,89,538
2020-03-04,149,129,0
2020-03-05,150,79,0
2020-03-06,184,73,0
2020-03-07,167,62,0
2020-03-08,239,95,0
2020-03-09,203,91,77
2020-03-10,231,96,195
2020-03-11,163,79,0
2020-03-12,159,64,0
2020-03-13,175,96,0
2020-03-14,181,90,732
2020-03-15,214,86,0
2020-03-16,194,131,0
2020-03-17,161,87,0
2020-03-18,181,118,227
2020-03-19,158,58,129
2020-03-20,188,103,0
2020-03-21,187,140,0
2020-03-22,136,125,1009
2020-03-23,178,103,0
2020-03-24,221,105,0
2020-03-25,207,110,0
2020-03-26,187,129,983
2020-03-27,164,103,0
2020-03-28,217,158,0
2020-03-29,203,117,503
2020-03-30,177,86,0
2020-03-31,248,152,0
2020-04-01,227,102,0
2020-04-02,235,110,0
2020-04-03,269,109,0
2020-04-04,257,153,145
2020-04-05,199,113,0
2020-04-06,172,87,264
2020-04-07,250,151,0
2020-04-08,244,76,0
2020-04-09,232,96,0
2020-04-10,241,160,0
2020-04-11,245,122,0
2020-04-12,256,150,0
2020-04-13,244,146,0
2020-04-14,229,126,0
2020-04-15,226,139,0
2020-04-16,195,137,0
2020-04-17,262,156,0
2020-04-18,296,157,0
2020-04-19,224,148,0
2020-04-20,197,164,0
2020-04-21,204,142,0
2020-04-22,222,104,0
2020-04-23,241,148,0
2020-04-24,213,123,0
2020-04-25,266,119,0
2020-04-26,267,137,0
2020-04-27,256,130,0
2020-04-28,240,159,0
2020-04-29,203,163,0
2020-04-30,255,150,0
2020-05-01,248,170,0
2020-05-02,241,139,0
2020-05-03,240,123,0
2020-05-04,227,166,0
2020-05-05,225,168,0
2020-05-06,267,103,0
2020-05-07,283,174,0
2020-05-08,227,114,0
2020-05-09,221,174,0
2020-05-10,265,116,0
2020-05-11,196,148,0
2020-05-12,225,130,0
2020-05-13,288,160,1459
2020-05-14,303,183,0
2020-05-15,251,119,0
2020-05-16,268,141,0
2020-05-17,259,181,306
2020-05-18,279,159,0
2020-05-19,271,193,0
2020-05-20,250,179,0
2020-05-21,281,126,0
2020-05-22,244,186,0
2020-05-23,272,150,0
2020-05-24,295,182,0
2020-05-25,252,185,0
2020-05-26,249,175,0
2020-05-27,238,194,0
2020-05-28,267,114,0
2020-05-29,291,182,0
2020-05-30,256,141,0
2020-05-31,242,161,0
2020-06-01,270,175,0
2020-06-02,285,153,0
2020-06-03,261,143,0
2020-06-04,278,163,0
2020-06-05,289,129,0
2020-06-06,259,165,0
2020-06-07,262,170,0
2020-06-08,259,155,0
2020-06-09,305,119,0
2020-06-10,275,198,0
2020-06-11,288,170,474
2020-06-12,283,152,0
2020-06-13,246,161,0
2020-06-14,239,156,0
2020-06-15,311,165,0
2020-06-16,315,166,0
2020-06-17,233,201,0
2020-06-18,260,187,0
2020-06-19,303,200,0
2020-06-20,271,195,0
2020-06-21,313,166,0
2020-06-22,248,173,0
2020-06-23,238,150,0
2020-06-24,250,150,0
2020-06-25,238,175,482
2020-06-26,243,170,0
2020-06-27,285,192,0
2020-06-28,291,176,0
2020-06-29,292,193,0
2020-06-30,262,143,0
2020-07-01,263,137,0
2020-07-02,251,122,0
2020-07-03,274,189,0
2020-07-04,258,152,0
2020-07-05,310,133,0
2020-07-06,230,160,0
2020-07-07,301,168,0
2020-07-08,258,174,0
2020-07-09,243,150,0
2020-07-10,264,151,0
2020-07-11,266,153,0
2020-07-12,247,146,0
2020-07-13,315,190,0
2020-07-14,287,158,0
2020-07-15,259,153,0
2020-07-16,282,173,0
2020-07-17,283,146,0
2020-07-18,247,170,0
2020-07-19,246,148,0
2020-07-20,255,160,0
2020-07-21,268,159,0
2020-07-22,291,204,0
2020-07-23,283,159,1178
2020-07-24,212,142,0
2020-07-25,270,183,0
2020-07-26,261,174,0
2020-07-27,285,142,0
2020-07-28,285,135,0
2020-07-29,260,164,0
2020-07-30,260,155,0
2020-07-31,310,140,0
2020-08-01,244,167,0
2020-08-02,264,173,0
2020-08-03,216,151,0
2020-08-04,301,127,0
2020-08-05,225,143,0
2020-08-06,271,165,0
2020-08-07,234,158,0
2020-08-08,255,165,0
2020-08-09,294,122,0
2020-08-10,277,127,0
2020-08-11,268,157,0
2020-08-12,229,164,0
2020-08-13,217,137,0
2020-08-14,247,157,0
2020-08-15,258,185,0
2020-08-16,229,141,55
2020-08-17,205,127,0
2020-08-18,279,134,0
2020-08-19,225,112,1467
2020-08-20,222,159,0
2020-08-21,198,125,0
2020-08-22,224,131,0
2020-08-23,255,179,873
2020-08-24,258,106,0
2020-08-25,239,146,0
2020-08-26,237,123,0
2020-08-27,257,107,0
2020-08-28,230,138,0
2020-08-29,280,129,0
2020-08-30,202,81,137
2020-08-31,240,87,0
2020-09-01,267,118,0
2020-09-02,224,114,0
2020-09-03,219,148,0
2020-09-04,189,129,0
2020-09-05,204,106,0
2020-09-06,213,99,0
2020-09-07,191,124,0
2020-09-08,250,91,0
2020-09-09,183,95,0
2020-09-10,201,90,0
2020-09-11,215,137,0
2020-09-12,231,94,0
2020-09-13,179,149,0
2020-09-14,181,64,0
2020-09-15,184,101,0
2020-09-16,213,109,0
2020-09-17,247,69,0
2020-09-18,188,101,0
2020-09-19,188,101,0
2020-09-20,206,87,0
2020-09-21,203,83,0
2020-09-22,183,100,0
2020-09-23,251,106,0
2020-09-24,200,106,0
2020-09-25,137,72,0
2020-09-26,245,77,0
2020-09-27,201,117,0
2020-09-28,200,102,0
2020-09-29,194,99,0
2020-09-30,139,101,0
2020-10-01,186,110,0
2020-10-02,224,124,577
2020-10-03,157,96,0
2020-10-04,210,122,0
2020-10-05,188,88,240
2020-10-06,137,65,0
2020-10-07,191,88,0
2020-10-08,168,74,0
2020-10-09,226,51,0
2020-10-10,168,102,0
2020-10-11,173,43,0
2020-10-12,131,122,0
2020-10-13,184,66,0
2020-10-14,161,79,0
2020-10-15,199,116,0
2020-10-16,186,55,819
2020-10-17,184,84,0
2020-10-18,149,62,0
2020-10-19,177,49,0
2020-10-20,141,74,0
2020-10-21,140,70,0
2020-10-22,150,80,0
2020-10-23,166,74,108
2020-10-24,186,39,0
2020-10-25,184,44,0
2020-10-26,128,74,76
2020-10-27,185,75,0
2020-10-28,177,26,0
2020-10-29,172,59,0
2020-10-30,168,71,0
2020-10-31,165,73,0
2020-11-01,124,72,685
2020-11-02,138,47,0
2020-11-03,154,38,0
2020-11-04,100,58,1339
2020-11-05,125,91,0
2020-11-06,143,7,0
2020-11-07,150,39,991
2020-11-08,193,59,0
2020-11-09,159,38,120
2020-11-10,158,29,0
2020-11-11,104,25,0
2020-11-12,138,28,413
2020-11-13,155,36,0
2020-11-14,108,37,402
2020-11-15,71,52,0
2020-11-16,197,10,0
2020-11-17,157,57,0
2020-11-18,156,54,0
2020-11-19,141,43,0
2020-11-20,162,-4,0
2020-11-21,160,76,0
2020-11-22,168,29,0
2020-11-23,189,34,72
2020-11-24,129,55,2474
2020-11-25,145,7,0
2020-11-26,118,64,0
2020-11-27,164,48,0
2020-11-28,187,39,0
2020-11-29,158,68,164
2020-11-30,78,28,0
2020-12-01,140,30,183
2020-12-02,108,40,693
2020-12-03,134,10,401
2020-12-04,179,73,0
2020-12-05,131,28,0
2020-12-06,152,21,557
2020-12-07,124,14,0
2020-12-08,158,3,0
2020-12-09,98,71,0
2020-12-10,103,23,1223
2020-12-11,140,27,0
2020-12-12,118,52,832
2020-12-13,134,21,234
2020-12-14,156,60,0
2020-12-15,132,28,822
2020-12-16,154,10,492
2020-12-17,149,14,0
2020-12-18,133,21,609
2020-12-19,143,61,48
2020-12-20,132,29,0
2020-12-21,131,36,193
2020-12-22,102,26,2208
2020-12-23,118,22,564
2020-12-24,136,25,3
2020-12-25,138,42,390
2020-12-26,169,25,0
2020-12-27,145,37,0
2020-12-28,146,30,0
2020-12-29,103,16,0
2020-12-30,125,52,0
2020-12-31,129,7,0
2021-01-01,150,29,0
2021-01-02,140,35,0
2021-01-03,128,4,0
2021-01-04,170,49,0
2021-01-05,174,35,444
2021-01-06,154,24,0
2021-01-07,129,27,915
2021-01-08,95,44,0
2021-01-09,92,34,0
2021-01-10,151,35,0
2021-01-11,158,40,0
2021-01-12,80,46,0
2021-01-13,163,32,0
2021-01-14,123,40,0
2021-01-15,132,39,190
2021-01-16,173,36,0
2021-01-17,182,41,0
2021-01-18,154,62,50
2021-01-19,128,46,0
2021-01-20,165,43,0
2021-01-21,171,33,333
2021-01-22,137,20,0
2021-01-23,177,86,1628
2021-01-24,163,50,0
2021-01-25,139,57,0
2021-01-26,152,24,184
2021-01-27,164,68,0
2021-01-28,134,50,166
2021-01-29,139,10,0
2021-01-30,102,86,296
2021-01-31,133,55,0
2021-02-01,154,89,0
2021-02-02,207,22,0
2021-02-03,119,41,0
2021-02-04,156,61,0
2021-02-05,107,12,449
2021-02-06,157,90,0
2021-02-07,149,54,0
2021-02-08,189,73,0
2021-02-09,181,67,0
2021-02-10,205,25,298
2021-02-11,165,23,77
2021-02-12,163,53,501
2021-02-13,138,92,0
2021-02-14,172,73,0
2021-02-15,195,59,0
2021-02-16,179,37,0
2021-02-17,153,58,0
2021-02-18,163,51,0
2021-02-19,156,100,0
2021-02-20,168,64,78
2021-02-21,203,72,0
2021-02-22,193,79,0
2021-02-23,191,92,0
2021-02-24,136,52,160
2021-02-25,166,103,0
2021-02-26,180,82,0
2021-02-27,210,102,0
2021-02-28,160,88,0
2021-03-01,143,68,0
2021-03-02,160,88,0
2021-03-03,199,82,0
2021-03-04,133,63,632
2021-03-05,187,86,82
2021-03-06,123,75,703
2021-03-07,206,80,0
2021-03-08,185,61,0
2021-03-09,150,81,0
2021-03-10,213,118,0
2021-03-11,176,91,0
2021-03-12,188,104,0
2021-03-13,183,88,0
2021-03-14,193,97,132
2021-03-15,222,126,0
2021-03-16,175,124,0
2021-03-17,237,99,0
2021-03-18,178,69,0
2021-03-19,230,104,437
2021-03-20,238,100,0
2021-03-21,164,132,120
2021-03-22,147,91,0
2021-03-23,196,127,0
2021-03-24,213,115,0
2021-03-25,194,120,63
2021-03-26,205,111,0
2021-03-27,190,88,0
2021-03-28,211,114,0
2021-03-29,207,69,422
2021-03-30,210,73,0
2021-03-31,247,88,0
2021-04-01,246,123,0
2021-04-02,229,104,0
2021-04-03,209,129,0
2021-04-04,202,137,0
2021-04-05,213,96,0
2021-04-06,220,74,0
2021-04-07,184,100,0
2021-04-08,231,118,0
2021-04-09,229,122,6
2021-04-10,224,124,0
2021-04-11,216,74,0
2021-04-12,202,147,0
2021-04-13,226,108,0
2021-04-14,216,114,64
2021-04-15,247,146,0
2021-04-16,285,126,0
2021-04-17,191,94,0
2021-04-18,275,101,0
2021-04-19,264,154,0
2021-04-20,264,114,0
2021-04-21,267,139,0
2021-04-22,230,124,0
2021-04-23,233,141,0
2021-04-24,224,141,1138
2021-04-25,205,98,0
2021-04-26,231,110,0
2021-04-27,238,171,0
2021-04-28,257,171,0
2021-04-29,251,143,0
2021-04-30,264,124,0
2021-05-01,256,115,0
2021-05-02,244,155,0
2021-05-03,261,125,0
2021-05-04,281,129,0
2021-05-05,234,175,0
2021-05-06,229,140,0
2021-05-07,252,139,0
2021-05-08,280,132,0
2021-05-09,263,150,0
2021-05-10,290,188,0
2021-05-11,224,161,0
2021-05-12,272,143,0
2021-05-13,269,154,0
2021-05-14,228,132,0
2021-05-15,195,132,0
2021-05-16,269,140,0
2021-05-17,314,117,0
2021-05-18,226,156,0
2021-05-19,203,145,0
2021-05-20,242,128,0
2021-05-21,239,195,0
2021-05-22,289,152,0
2021-05-23,266,180,0
2021-05-24,263,153,0
2021-05-25,218,174,0
2021-05-26,264,164,0
2021-05-27,252,164,0
2021-05-28,319,186,0
2021-05-29,226,186,0
2021-05-30,303,186,16
2021-05-31,277,175,0
2021-06-01,283,173,0
2021-06-02,246,175,0
2021-06-03,260,151,0
2021-06-04,274,188,0
2021-06-05,233,171,338
2021-06-06,289,171,603
2021-06-07,284,153,0
2021-06-08,300,186,0
2021-06-09,229,212,0
2021-06-10,276,170,0
2021-06-11,293,156,0
2021-06-12,304,185,0
2021-06-13,294,159,0
2021-06-14,273,227,185
2021-06-15,278,131,0
2021-06-16,267,171,0
2021-06-17,298,143,0
2021-06-18,242,178,0
2021-06-19,262,151,0
2021-06-20,266,165,0
2021-06-21,261,148,0
2021-06-22,266,181,0
2021-06-23,264,178,0
2021-06-24,279,158,0
2021-06-25,313,171,0
2021-06-26,305,150,101
2021-06-27,249,195,0
2021-06-28,273,191,0
2021-06-29,279,164,0
2021-06-30,265,121,0
2021-07-01,247,176,0
2021-07-02,299,172,0
2021-07-03,260,161,0
2021-07-04,262,193,0
2021-07-05,286,174,0
2021-07-06,252,183,0
2021-07-07,310,145,0
2021-07-08,284,189,0
2021-07-09,187,189,0
2021-07-10,265,173,0
2021-07-11,276,185,0
2021-07-12,267,176,0
2021-07-13,264,162,776
2021-07-14,292,184,0
2021-07-15,315,166,0
2021-07-16,307,144,0
2021-07-17,273,184,0
2021-07-18,282,174,0
2021-07-19,218,152,0
2021-07-20,282,178,0
2021-07-21,288,170,0
2021-07-22,243,154,0
2021-07-23,272,143,0
2021-07-24,258,166,0
2021-07-25,288,133,557
2021-07-26,280,149,0
2021-07-27,284,132,0
2021-07-28,223,132,0
2021-07-29,229,128,0
2021-07-30,238,145,0
2021-07-31,248,156,0
2021-08-01,298,174,0
2021-08-02,237,137,0
2021-08-03,207,159,0
2021-08-04,240,174,0
2021-08-05,228,195,0
2021-08-06,210,175,0
2021-08-07,229,105,0
2021-08-08,229,125,0
2021-08-09,270,158,0
2021-08-10,210,142,0
2021-08-11,242,160,0
2021-08-12,221,142,0
2021-08-13,269,128,0
2021-08-14,225,176,0
2021-08-15,224,148,0
2021-08-16,216,110,0
2021-08-17,266,164,0
2021-08-18,228,120,0
2021-08-19,217,168,0
2021-08-20,254,164,0
2021-08-21,223,124,0
2021-08-22,241,122,0
2021-08-23,213,132,0
2021-08-24,227,157,0
2021-08-25,250,151,0
2021-08-26,273,121,0
2021-08-27,244,128,0
2021-08-28,251,117,0
2021-08-29,208,117,0
2021-08-30,227,130,0
2021-08-31,256,120,0
2021-09-01,212,128,0
2021-09-02,192,148,939
2021-09-03,214,144,0
2021-09-04,230,74,0
2021-09-05,232,158,0
2021-09-06,239,117,0
2021-09-07,210,136,0
2021-09-08,190,96,0
2021-09-09,167,100,0
2021-09-10,191,106,0
2021-09-11,226,75,0
2021-09-12,163,76,0
2021-09-13,204,52,0
2021-09-14,195,107,0
2021-09-15,210,127,0
2021-09-16,212,117,0
2021-09-17,205,120,0
2021-09-18,182,90,0
2021-09-19,209,105,0
2021-09-20,161,111,0
2021-09-21,180,85,0
2021-09-22,190,138,0
2021-09-23,203,72,0
2021-09-24,160,95,0
2021-09-25,174,81,0
2021-09-26,161,74,0
